Region,Service,TimeStamp,Minimum,Average,Maximum
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 16:00:00,0,0.000264181779834954,0.000504370778799057
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 17:00:00,0,0.00026546971175816,0.000472209649160504
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 18:00:00,0,0.000266212651630873,0.000476914457976818
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 19:00:00,0,0.000264416144030973,0.00055263489484787
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 20:00:00,0,0.000264503809380016,0.000646227272227407
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 21:00:00,0,0.000264890819881387,0.000514652138870013
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 22:00:00,0,0.000259110897479191,0.000460437429137528
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/08/2022 23:00:00,0,0.00026453809380204,0.000578009290620685
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 00:00:00,0,0.000263602109496021,0.000515496358275414
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 01:00:00,0,0.00026799519114458,0.000540663243737072
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 02:00:00,0,0.000264027484208361,0.000556043512187898
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 03:00:00,0,0.000266816992650811,0.00049185159150511
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 04:00:00,0,0.00025879700287985,0.000471514649689198
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 05:00:00,0,0.000260950098015482,0.000509803416207433
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 06:00:00,0,0.000267964942619659,0.000510892487670246
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 07:00:00,0,0.000261828056511061,0.000532260899873156
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 08:00:00,0,0.000264495877969199,0.000454496499150992
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 09:00:00,0,0.000257966686256314,0.000479067332650486
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 10:00:00,0,0.000260146220717174,0.000497271453863696
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 11:00:00,0,0.000258714166666221,0.000562037667259574
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 12:00:00,0,0.000262611061953295,0.000497650060998766
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 13:00:00,0,0.000262414960232086,0.000526850111782551
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 14:00:00,0,0.00026391374283011,0.000496857101097703
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 15:00:00,0,0.000264095000239524,0.000494794184832197
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 16:00:00,0,0.000264440764275597,0.000517703872174025
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 17:00:00,0,0.000261026072267654,0.000452166714239865
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 18:00:00,0,0.000261673532469019,0.0004524951800704
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 19:00:00,0,0.000265682969797476,0.000525030650590595
us-west-2,fjord-racer1-cruise-ui-ecs-service,06/09/2022 20:00:00,0,0.000266476394172362,0.000527320057153702
